record_id,student_id,group_id,session_type,session_datetime,status
AT005931,S0034,G05,session,2025-12-02 16:00:00,attended
AT005932,S0050,G05,session,2025-12-02 16:00:00,attended
AT005933,S0051,G05,session,2025-12-02 16:00:00,absent
AT005934,S0066,G05,session,2025-12-02 16:00:00,attended
AT005935,S0070,G05,session,2025-12-02 16:00:00,attended
AT005936,S0072,G05,session,2025-12-02 16:00:00,attended
AT005937,S0112,G05,session,2025-12-02 16:00:00,attended
AT005938,S0129,G05,session,2025-12-02 16:00:00,attended
AT005939,S0148,G05,session,2025-12-02 16:00:00,absent
AT005940,S0150,G05,session,2025-12-02 16:00:00,attended
AT005941,S0154,G05,session,2025-12-02 16:00:00,attended
AT005942,S0165,G05,session,2025-12-02 16:00:00,attended
AT005943,S0169,G05,session,2025-12-02 16:00:00,attended
AT005944,S0170,G05,session,2025-12-02 16:00:00,attended
AT005945,S0171,G05,session,2025-12-02 16:00:00,attended
AT005946,S0179,G05,session,2025-12-02 16:00:00,attended
AT005947,S0200,G05,session,2025-12-02 16:00:00,attended
AT005948,S0207,G05,session,2025-12-02 16:00:00,attended
AT005949,S0211,G05,session,2025-12-02 16:00:00,attended
AT005950,S0213,G05,session,2025-12-02 16:00:00,attended
AT005951,S0214,G05,session,2025-12-02 16:00:00,attended
AT005952,S0219,G05,session,2025-12-02 16:00:00,attended
AT005953,S0220,G05,session,2025-12-02 16:00:00,attended
AT005954,S0223,G05,session,2025-12-02 16:00:00,attended
AT005955,S0228,G05,session,2025-12-02 16:00:00,attended
AT005956,S0231,G05,session,2025-12-02 16:00:00,attended
AT005957,S0234,G05,session,2025-12-02 16:00:00,attended
AT005958,S0257,G05,session,2025-12-02 16:00:00,attended
AT005959,S0268,G05,session,2025-12-02 16:00:00,absent
AT005960,S0294,G05,session,2025-12-02 16:00:00,attended
AT005961,S0307,G05,session,2025-12-02 16:00:00,attended
AT005962,S0326,G05,session,2025-12-02 16:00:00,attended
AT005963,S0345,G05,session,2025-12-02 16:00:00,attended
AT005964,S0364,G05,session,2025-12-02 16:00:00,attended
AT005965,S0365,G05,session,2025-12-02 16:00:00,attended
AT005966,S0374,G05,session,2025-12-02 16:00:00,attended
AT005967,S0382,G05,session,2025-12-02 16:00:00,absent
AT005968,S0415,G05,session,2025-12-02 16:00:00,attended
AT005969,S0427,G05,session,2025-12-02 16:00:00,attended
AT005970,S0430,G05,session,2025-12-02 16:00:00,attended
AT005971,S0445,G05,session,2025-12-02 16:00:00,attended
AT005972,S0483,G05,session,2025-12-02 16:00:00,attended
AT005973,S0491,G05,session,2025-12-02 16:00:00,attended
AT005974,S0495,G05,session,2025-12-02 16:00:00,attended
AT005975,S0003,G05,session,2025-12-09 16:00:00,attended
AT005976,S0010,G05,session,2025-12-09 16:00:00,attended
AT005977,S0034,G05,session,2025-12-09 16:00:00,attended
AT005978,S0050,G05,session,2025-12-09 16:00:00,attended
AT005979,S0051,G05,session,2025-12-09 16:00:00,attended
AT005980,S0066,G05,session,2025-12-09 16:00:00,attended
AT005981,S0070,G05,session,2025-12-09 16:00:00,attended
AT005982,S0072,G05,session,2025-12-09 16:00:00,attended
AT005983,S0112,G05,session,2025-12-09 16:00:00,absent
AT005984,S0129,G05,session,2025-12-09 16:00:00,attended
AT005985,S0148,G05,session,2025-12-09 16:00:00,attended
AT005986,S0150,G05,session,2025-12-09 16:00:00,attended
AT005987,S0154,G05,session,2025-12-09 16:00:00,attended
AT005988,S0165,G05,session,2025-12-09 16:00:00,attended
AT005989,S0169,G05,session,2025-12-09 16:00:00,attended
AT005990,S0170,G05,session,2025-12-09 16:00:00,attended
AT005991,S0171,G05,session,2025-12-09 16:00:00,attended
AT005992,S0179,G05,session,2025-12-09 16:00:00,attended
AT005993,S0200,G05,session,2025-12-09 16:00:00,absent
AT005994,S0207,G05,session,2025-12-09 16:00:00,attended
AT005995,S0211,G05,session,2025-12-09 16:00:00,attended
AT005996,S0213,G05,session,2025-12-09 16:00:00,attended
AT005997,S0214,G05,session,2025-12-09 16:00:00,attended
AT005998,S0219,G05,session,2025-12-09 16:00:00,attended
AT005999,S0220,G05,session,2025-12-09 16:00:00,attended
AT006000,S0223,G05,session,2025-12-09 16:00:00,attended
AT006001,S0228,G05,session,2025-12-09 16:00:00,attended
AT006002,S0231,G05,session,2025-12-09 16:00:00,attended
AT006003,S0234,G05,session,2025-12-09 16:00:00,attended
AT006004,S0257,G05,session,2025-12-09 16:00:00,attended
AT006005,S0268,G05,session,2025-12-09 16:00:00,attended
AT006006,S0294,G05,session,2025-12-09 16:00:00,attended
AT006007,S0307,G05,session,2025-12-09 16:00:00,attended
AT006008,S0326,G05,session,2025-12-09 16:00:00,attended
AT006009,S0345,G05,session,2025-12-09 16:00:00,attended
AT006010,S0364,G05,session,2025-12-09 16:00:00,attended
AT006011,S0365,G05,session,2025-12-09 16:00:00,absent
AT006012,S0374,G05,session,2025-12-09 16:00:00,attended
AT006013,S0382,G05,session,2025-12-09 16:00:00,attended
AT006014,S0415,G05,session,2025-12-09 16:00:00,absent
AT006015,S0427,G05,session,2025-12-09 16:00:00,attended
AT006016,S0430,G05,session,2025-12-09 16:00:00,absent
AT006017,S0445,G05,session,2025-12-09 16:00:00,attended
AT006018,S0483,G05,session,2025-12-09 16:00:00,attended
AT006019,S0491,G05,session,2025-12-09 16:00:00,attended
AT006020,S0495,G05,session,2025-12-09 16:00:00,attended
AT006021,S0003,G05,session,2025-12-16 16:00:00,absent
AT006022,S0010,G05,session,2025-12-16 16:00:00,attended
AT006023,S0034,G05,session,2025-12-16 16:00:00,attended
AT006024,S0050,G05,session,2025-12-16 16:00:00,attended
AT006025,S0051,G05,session,2025-12-16 16:00:00,attended
AT006026,S0066,G05,session,2025-12-16 16:00:00,absent
AT006027,S0070,G05,session,2025-12-16 16:00:00,attended
AT006028,S0072,G05,session,2025-12-16 16:00:00,attended
AT006029,S0112,G05,session,2025-12-16 16:00:00,attended
AT006030,S0129,G05,session,2025-12-16 16:00:00,attended
AT006031,S0148,G05,session,2025-12-16 16:00:00,attended
AT006032,S0150,G05,session,2025-12-16 16:00:00,attended
AT006033,S0154,G05,session,2025-12-16 16:00:00,attended
AT006034,S0165,G05,session,2025-12-16 16:00:00,attended
AT006035,S0169,G05,session,2025-12-16 16:00:00,attended
AT006036,S0170,G05,session,2025-12-16 16:00:00,attended
AT006037,S0171,G05,session,2025-12-16 16:00:00,attended
AT006038,S0179,G05,session,2025-12-16 16:00:00,attended
AT006039,S0200,G05,session,2025-12-16 16:00:00,attended
AT006040,S0207,G05,session,2025-12-16 16:00:00,attended
AT006041,S0211,G05,session,2025-12-16 16:00:00,absent
AT006042,S0213,G05,session,2025-12-16 16:00:00,attended
AT006043,S0214,G05,session,2025-12-16 16:00:00,absent
AT006044,S0219,G05,session,2025-12-16 16:00:00,attended
AT006045,S0220,G05,session,2025-12-16 16:00:00,attended
AT006046,S0223,G05,session,2025-12-16 16:00:00,attended
AT006047,S0228,G05,session,2025-12-16 16:00:00,attended
AT006048,S0231,G05,session,2025-12-16 16:00:00,attended
AT006049,S0234,G05,session,2025-12-16 16:00:00,absent
AT006050,S0257,G05,session,2025-12-16 16:00:00,attended
AT006051,S0268,G05,session,2025-12-16 16:00:00,attended
AT006052,S0294,G05,session,2025-12-16 16:00:00,attended
AT006053,S0307,G05,session,2025-12-16 16:00:00,attended
AT006054,S0326,G05,session,2025-12-16 16:00:00,attended
AT006055,S0345,G05,session,2025-12-16 16:00:00,attended
AT006056,S0364,G05,session,2025-12-16 16:00:00,attended
AT006057,S0365,G05,session,2025-12-16 16:00:00,attended
AT006058,S0374,G05,session,2025-12-16 16:00:00,absent
AT006059,S0382,G05,session,2025-12-16 16:00:00,attended
AT006060,S0415,G05,session,2025-12-16 16:00:00,attended
AT006061,S0427,G05,session,2025-12-16 16:00:00,attended
AT006062,S0430,G05,session,2025-12-16 16:00:00,attended
AT006063,S0445,G05,session,2025-12-16 16:00:00,attended
AT006064,S0483,G05,session,2025-12-16 16:00:00,attended
AT006065,S0491,G05,session,2025-12-16 16:00:00,attended
AT006066,S0495,G05,session,2025-12-16 16:00:00,attended
AT006067,S0003,G05,quiz,2025-12-23 16:00:00,attended
AT006068,S0010,G05,quiz,2025-12-23 16:00:00,absent
AT006069,S0034,G05,quiz,2025-12-23 16:00:00,attended
AT006070,S0050,G05,quiz,2025-12-23 16:00:00,attended
AT006071,S0051,G05,quiz,2025-12-23 16:00:00,attended
AT006072,S0066,G05,quiz,2025-12-23 16:00:00,attended
AT006073,S0070,G05,quiz,2025-12-23 16:00:00,attended
AT006074,S0072,G05,quiz,2025-12-23 16:00:00,attended
AT006075,S0112,G05,quiz,2025-12-23 16:00:00,attended
AT006076,S0129,G05,quiz,2025-12-23 16:00:00,attended
AT006077,S0148,G05,quiz,2025-12-23 16:00:00,attended
AT006078,S0150,G05,quiz,2025-12-23 16:00:00,absent
AT006079,S0154,G05,quiz,2025-12-23 16:00:00,attended
AT006080,S0165,G05,quiz,2025-12-23 16:00:00,attended
AT006081,S0169,G05,quiz,2025-12-23 16:00:00,attended
AT006082,S0170,G05,quiz,2025-12-23 16:00:00,absent
AT006083,S0171,G05,quiz,2025-12-23 16:00:00,absent
AT006084,S0179,G05,quiz,2025-12-23 16:00:00,attended
AT006085,S0200,G05,quiz,2025-12-23 16:00:00,attended
AT006086,S0207,G05,quiz,2025-12-23 16:00:00,attended
AT006087,S0211,G05,quiz,2025-12-23 16:00:00,attended
AT006088,S0213,G05,quiz,2025-12-23 16:00:00,attended
AT006089,S0214,G05,quiz,2025-12-23 16:00:00,attended
AT006090,S0219,G05,quiz,2025-12-23 16:00:00,attended
AT006091,S0220,G05,quiz,2025-12-23 16:00:00,attended
AT006092,S0223,G05,quiz,2025-12-23 16:00:00,attended
AT006093,S0228,G05,quiz,2025-12-23 16:00:00,attended
AT006094,S0231,G05,quiz,2025-12-23 16:00:00,attended
AT006095,S0234,G05,quiz,2025-12-23 16:00:00,attended
AT006096,S0257,G05,quiz,2025-12-23 16:00:00,attended
AT006097,S0268,G05,quiz,2025-12-23 16:00:00,attended
AT006098,S0294,G05,quiz,2025-12-23 16:00:00,attended
AT006099,S0307,G05,quiz,2025-12-23 16:00:00,attended
AT006100,S0326,G05,quiz,2025-12-23 16:00:00,attended
AT006101,S0345,G05,quiz,2025-12-23 16:00:00,attended
AT006102,S0364,G05,quiz,2025-12-23 16:00:00,attended
AT006103,S0365,G05,quiz,2025-12-23 16:00:00,attended
AT006104,S0374,G05,quiz,2025-12-23 16:00:00,attended
AT006105,S0382,G05,quiz,2025-12-23 16:00:00,attended
AT006106,S0415,G05,quiz,2025-12-23 16:00:00,attended
AT006107,S0427,G05,quiz,2025-12-23 16:00:00,attended
AT006108,S0430,G05,quiz,2025-12-23 16:00:00,attended
AT006109,S0445,G05,quiz,2025-12-23 16:00:00,attended
AT006110,S0483,G05,quiz,2025-12-23 16:00:00,attended
AT006111,S0491,G05,quiz,2025-12-23 16:00:00,attended
AT006112,S0495,G05,quiz,2025-12-23 16:00:00,attended
AT006113,S0003,G05,session,2025-12-30 16:00:00,attended
AT006114,S0010,G05,session,2025-12-30 16:00:00,attended
AT006115,S0034,G05,session,2025-12-30 16:00:00,attended
AT006116,S0050,G05,session,2025-12-30 16:00:00,attended
AT006117,S0051,G05,session,2025-12-30 16:00:00,attended
AT006118,S0066,G05,session,2025-12-30 16:00:00,absent
AT006119,S0070,G05,session,2025-12-30 16:00:00,absent
AT006120,S0072,G05,session,2025-12-30 16:00:00,attended
AT006121,S0112,G05,session,2025-12-30 16:00:00,attended
AT006122,S0129,G05,session,2025-12-30 16:00:00,attended
AT006123,S0148,G05,session,2025-12-30 16:00:00,attended
AT006124,S0150,G05,session,2025-12-30 16:00:00,absent
AT006125,S0154,G05,session,2025-12-30 16:00:00,absent
AT006126,S0165,G05,session,2025-12-30 16:00:00,attended
AT006127,S0169,G05,session,2025-12-30 16:00:00,attended
AT006128,S0170,G05,session,2025-12-30 16:00:00,attended
AT006129,S0171,G05,session,2025-12-30 16:00:00,attended
AT006130,S0179,G05,session,2025-12-30 16:00:00,attended
AT006131,S0200,G05,session,2025-12-30 16:00:00,attended
AT006132,S0207,G05,session,2025-12-30 16:00:00,attended
AT006133,S0211,G05,session,2025-12-30 16:00:00,attended
AT006134,S0213,G05,session,2025-12-30 16:00:00,attended
AT006135,S0214,G05,session,2025-12-30 16:00:00,attended
AT006136,S0219,G05,session,2025-12-30 16:00:00,attended
AT006137,S0220,G05,session,2025-12-30 16:00:00,attended
AT006138,S0223,G05,session,2025-12-30 16:00:00,absent
AT006139,S0228,G05,session,2025-12-30 16:00:00,absent
AT006140,S0231,G05,session,2025-12-30 16:00:00,attended
AT006141,S0234,G05,session,2025-12-30 16:00:00,absent
AT006142,S0257,G05,session,2025-12-30 16:00:00,attended
AT006143,S0268,G05,session,2025-12-30 16:00:00,attended
AT006144,S0294,G05,session,2025-12-30 16:00:00,attended
AT006145,S0307,G05,session,2025-12-30 16:00:00,absent
AT006146,S0326,G05,session,2025-12-30 16:00:00,attended
AT006147,S0345,G05,session,2025-12-30 16:00:00,attended
AT006148,S0364,G05,session,2025-12-30 16:00:00,absent
AT006149,S0365,G05,session,2025-12-30 16:00:00,attended
AT006150,S0374,G05,session,2025-12-30 16:00:00,attended
AT006151,S0382,G05,session,2025-12-30 16:00:00,attended
AT006152,S0415,G05,session,2025-12-30 16:00:00,attended
AT006153,S0427,G05,session,2025-12-30 16:00:00,attended
AT006154,S0430,G05,session,2025-12-30 16:00:00,absent
AT006155,S0445,G05,session,2025-12-30 16:00:00,absent
AT006156,S0483,G05,session,2025-12-30 16:00:00,attended
AT006157,S0491,G05,session,2025-12-30 16:00:00,attended
AT006158,S0495,G05,session,2025-12-30 16:00:00,attended
AT007125,S0002,G06,session,2025-12-06 17:00:00,attended
AT007126,S0020,G06,session,2025-12-06 17:00:00,attended
AT007127,S0025,G06,session,2025-12-06 17:00:00,attended
AT007128,S0028,G06,session,2025-12-06 17:00:00,attended
AT007129,S0031,G06,session,2025-12-06 17:00:00,attended
AT007130,S0048,G06,session,2025-12-06 17:00:00,absent
AT007131,S0058,G06,session,2025-12-06 17:00:00,attended
AT007132,S0060,G06,session,2025-12-06 17:00:00,absent
AT007133,S0065,G06,session,2025-12-06 17:00:00,attended
AT007134,S0096,G06,session,2025-12-06 17:00:00,attended
AT007135,S0111,G06,session,2025-12-06 17:00:00,attended
AT007136,S0118,G06,session,2025-12-06 17:00:00,attended
AT007137,S0137,G06,session,2025-12-06 17:00:00,attended
AT007138,S0156,G06,session,2025-12-06 17:00:00,attended
AT007139,S0161,G06,session,2025-12-06 17:00:00,attended
AT007140,S0175,G06,session,2025-12-06 17:00:00,attended
AT007141,S0177,G06,session,2025-12-06 17:00:00,absent
AT007142,S0187,G06,session,2025-12-06 17:00:00,attended
AT007143,S0190,G06,session,2025-12-06 17:00:00,absent
AT007144,S0194,G06,session,2025-12-06 17:00:00,absent
AT007145,S0215,G06,session,2025-12-06 17:00:00,attended
AT007146,S0224,G06,session,2025-12-06 17:00:00,absent
AT007147,S0233,G06,session,2025-12-06 17:00:00,attended
AT007148,S0236,G06,session,2025-12-06 17:00:00,attended
AT007149,S0244,G06,session,2025-12-06 17:00:00,attended
AT007150,S0250,G06,session,2025-12-06 17:00:00,attended
AT007151,S0271,G06,session,2025-12-06 17:00:00,absent
AT007152,S0272,G06,session,2025-12-06 17:00:00,attended
AT007153,S0274,G06,session,2025-12-06 17:00:00,attended
AT007154,S0275,G06,session,2025-12-06 17:00:00,attended
AT007155,S0282,G06,session,2025-12-06 17:00:00,attended
AT007156,S0287,G06,session,2025-12-06 17:00:00,absent
AT007157,S0291,G06,session,2025-12-06 17:00:00,attended
AT007158,S0292,G06,session,2025-12-06 17:00:00,attended
AT007159,S0298,G06,session,2025-12-06 17:00:00,attended
AT007160,S0302,G06,session,2025-12-06 17:00:00,absent
AT007161,S0309,G06,session,2025-12-06 17:00:00,attended
AT007162,S0314,G06,session,2025-12-06 17:00:00,attended
AT007163,S0327,G06,session,2025-12-06 17:00:00,attended
AT007164,S0331,G06,session,2025-12-06 17:00:00,attended
AT007165,S0333,G06,session,2025-12-06 17:00:00,attended
AT007166,S0340,G06,session,2025-12-06 17:00:00,attended
AT007167,S0349,G06,session,2025-12-06 17:00:00,attended
AT007168,S0360,G06,session,2025-12-06 17:00:00,attended
AT007169,S0361,G06,session,2025-12-06 17:00:00,attended
AT007170,S0363,G06,session,2025-12-06 17:00:00,attended
AT007171,S0377,G06,session,2025-12-06 17:00:00,attended
AT007172,S0386,G06,session,2025-12-06 17:00:00,attended
AT007173,S0389,G06,session,2025-12-06 17:00:00,attended
AT007174,S0394,G06,session,2025-12-06 17:00:00,absent
AT007175,S0429,G06,session,2025-12-06 17:00:00,attended
AT007176,S0432,G06,session,2025-12-06 17:00:00,attended
AT007177,S0437,G06,session,2025-12-06 17:00:00,attended
AT007178,S0439,G06,session,2025-12-06 17:00:00,attended
AT007179,S0440,G06,session,2025-12-06 17:00:00,attended
AT007180,S0467,G06,session,2025-12-06 17:00:00,attended
AT007181,S0002,G06,session,2025-12-13 17:00:00,attended
AT007182,S0020,G06,session,2025-12-13 17:00:00,attended
AT007183,S0025,G06,session,2025-12-13 17:00:00,attended
AT007184,S0028,G06,session,2025-12-13 17:00:00,attended
AT007185,S0031,G06,session,2025-12-13 17:00:00,attended
AT007186,S0048,G06,session,2025-12-13 17:00:00,absent
AT007187,S0058,G06,session,2025-12-13 17:00:00,attended
AT007188,S0060,G06,session,2025-12-13 17:00:00,attended
AT007189,S0065,G06,session,2025-12-13 17:00:00,attended
AT007190,S0096,G06,session,2025-12-13 17:00:00,attended
AT007191,S0111,G06,session,2025-12-13 17:00:00,attended
AT007192,S0118,G06,session,2025-12-13 17:00:00,attended
AT007193,S0137,G06,session,2025-12-13 17:00:00,attended
AT007194,S0156,G06,session,2025-12-13 17:00:00,attended
AT007195,S0161,G06,session,2025-12-13 17:00:00,attended
AT007196,S0175,G06,session,2025-12-13 17:00:00,attended
AT007197,S0177,G06,session,2025-12-13 17:00:00,attended
AT007198,S0187,G06,session,2025-12-13 17:00:00,absent
AT007199,S0190,G06,session,2025-12-13 17:00:00,attended
AT007200,S0194,G06,session,2025-12-13 17:00:00,attended
AT007201,S0215,G06,session,2025-12-13 17:00:00,attended
AT007202,S0224,G06,session,2025-12-13 17:00:00,attended
AT007203,S0233,G06,session,2025-12-13 17:00:00,attended
AT007204,S0236,G06,session,2025-12-13 17:00:00,absent
AT007205,S0244,G06,session,2025-12-13 17:00:00,attended
AT007206,S0250,G06,session,2025-12-13 17:00:00,attended
AT007207,S0271,G06,session,2025-12-13 17:00:00,absent
AT007208,S0272,G06,session,2025-12-13 17:00:00,attended
AT007209,S0274,G06,session,2025-12-13 17:00:00,attended
AT007210,S0275,G06,session,2025-12-13 17:00:00,attended
AT007211,S0282,G06,session,2025-12-13 17:00:00,absent
AT007212,S0287,G06,session,2025-12-13 17:00:00,attended
AT007213,S0291,G06,session,2025-12-13 17:00:00,attended
AT007214,S0292,G06,session,2025-12-13 17:00:00,absent
AT007215,S0298,G06,session,2025-12-13 17:00:00,attended
AT007216,S0302,G06,session,2025-12-13 17:00:00,absent
AT007217,S0309,G06,session,2025-12-13 17:00:00,attended
AT007218,S0314,G06,session,2025-12-13 17:00:00,absent
AT007219,S0327,G06,session,2025-12-13 17:00:00,attended
AT007220,S0331,G06,session,2025-12-13 17:00:00,attended
AT007221,S0333,G06,session,2025-12-13 17:00:00,absent
AT007222,S0340,G06,session,2025-12-13 17:00:00,attended
AT007223,S0349,G06,session,2025-12-13 17:00:00,attended
AT007224,S0360,G06,session,2025-12-13 17:00:00,attended
AT007225,S0361,G06,session,2025-12-13 17:00:00,attended
AT007226,S0363,G06,session,2025-12-13 17:00:00,attended
AT007227,S0377,G06,session,2025-12-13 17:00:00,absent
AT007228,S0386,G06,session,2025-12-13 17:00:00,attended
AT007229,S0389,G06,session,2025-12-13 17:00:00,attended
AT007230,S0394,G06,session,2025-12-13 17:00:00,attended
AT007231,S0429,G06,session,2025-12-13 17:00:00,attended
AT007232,S0432,G06,session,2025-12-13 17:00:00,attended
AT007233,S0437,G06,session,2025-12-13 17:00:00,attended
AT007234,S0439,G06,session,2025-12-13 17:00:00,attended
AT007235,S0440,G06,session,2025-12-13 17:00:00,attended
AT007236,S0467,G06,session,2025-12-13 17:00:00,attended
AT007237,S0002,G06,session,2025-12-20 17:00:00,attended
AT007238,S0020,G06,session,2025-12-20 17:00:00,attended
AT007239,S0025,G06,session,2025-12-20 17:00:00,attended
AT007240,S0028,G06,session,2025-12-20 17:00:00,absent
AT007241,S0031,G06,session,2025-12-20 17:00:00,attended
AT007242,S0048,G06,session,2025-12-20 17:00:00,absent
AT007243,S0058,G06,session,2025-12-20 17:00:00,attended
AT007244,S0060,G06,session,2025-12-20 17:00:00,attended
AT007245,S0065,G06,session,2025-12-20 17:00:00,attended
AT007246,S0096,G06,session,2025-12-20 17:00:00,attended
AT007247,S0111,G06,session,2025-12-20 17:00:00,attended
AT007248,S0118,G06,session,2025-12-20 17:00:00,attended
AT007249,S0137,G06,session,2025-12-20 17:00:00,attended
AT007250,S0156,G06,session,2025-12-20 17:00:00,attended
AT007251,S0161,G06,session,2025-12-20 17:00:00,attended
AT007252,S0175,G06,session,2025-12-20 17:00:00,attended
AT007253,S0177,G06,session,2025-12-20 17:00:00,attended
AT007254,S0187,G06,session,2025-12-20 17:00:00,absent
AT007255,S0190,G06,session,2025-12-20 17:00:00,absent
AT007256,S0194,G06,session,2025-12-20 17:00:00,attended
AT007257,S0215,G06,session,2025-12-20 17:00:00,absent
AT007258,S0224,G06,session,2025-12-20 17:00:00,attended
AT007259,S0233,G06,session,2025-12-20 17:00:00,absent
AT007260,S0236,G06,session,2025-12-20 17:00:00,attended
AT007261,S0244,G06,session,2025-12-20 17:00:00,attended
AT007262,S0250,G06,session,2025-12-20 17:00:00,attended
AT007263,S0271,G06,session,2025-12-20 17:00:00,attended
AT007264,S0272,G06,session,2025-12-20 17:00:00,absent
AT007265,S0274,G06,session,2025-12-20 17:00:00,absent
AT007266,S0275,G06,session,2025-12-20 17:00:00,attended
AT007267,S0282,G06,session,2025-12-20 17:00:00,attended
AT007268,S0287,G06,session,2025-12-20 17:00:00,attended
AT007269,S0291,G06,session,2025-12-20 17:00:00,attended
AT007270,S0292,G06,session,2025-12-20 17:00:00,attended
AT007271,S0298,G06,session,2025-12-20 17:00:00,absent
AT007272,S0302,G06,session,2025-12-20 17:00:00,absent
AT007273,S0309,G06,session,2025-12-20 17:00:00,attended
AT007274,S0314,G06,session,2025-12-20 17:00:00,absent
AT007275,S0327,G06,session,2025-12-20 17:00:00,attended
AT007276,S0331,G06,session,2025-12-20 17:00:00,attended
AT007277,S0333,G06,session,2025-12-20 17:00:00,attended
AT007278,S0340,G06,session,2025-12-20 17:00:00,absent
AT007279,S0349,G06,session,2025-12-20 17:00:00,attended
AT007280,S0360,G06,session,2025-12-20 17:00:00,absent
AT007281,S0361,G06,session,2025-12-20 17:00:00,absent
AT007282,S0363,G06,session,2025-12-20 17:00:00,attended
AT007283,S0377,G06,session,2025-12-20 17:00:00,attended
AT007284,S0386,G06,session,2025-12-20 17:00:00,attended
AT007285,S0389,G06,session,2025-12-20 17:00:00,attended
AT007286,S0394,G06,session,2025-12-20 17:00:00,absent
AT007287,S0429,G06,session,2025-12-20 17:00:00,attended
AT007288,S0432,G06,session,2025-12-20 17:00:00,attended
AT007289,S0437,G06,session,2025-12-20 17:00:00,attended
AT007290,S0439,G06,session,2025-12-20 17:00:00,attended
AT007291,S0440,G06,session,2025-12-20 17:00:00,attended
AT007292,S0467,G06,session,2025-12-20 17:00:00,attended
AT007293,S0002,G06,quiz,2025-12-27 17:00:00,absent
AT007294,S0020,G06,quiz,2025-12-27 17:00:00,absent
AT007295,S0025,G06,quiz,2025-12-27 17:00:00,attended
AT007296,S0028,G06,quiz,2025-12-27 17:00:00,attended
AT007297,S0031,G06,quiz,2025-12-27 17:00:00,attended
AT007298,S0048,G06,quiz,2025-12-27 17:00:00,attended
AT007299,S0058,G06,quiz,2025-12-27 17:00:00,absent
AT007300,S0060,G06,quiz,2025-12-27 17:00:00,attended
AT007301,S0065,G06,quiz,2025-12-27 17:00:00,absent
AT007302,S0096,G06,quiz,2025-12-27 17:00:00,attended
AT007303,S0111,G06,quiz,2025-12-27 17:00:00,attended
AT007304,S0118,G06,quiz,2025-12-27 17:00:00,attended
AT007305,S0137,G06,quiz,2025-12-27 17:00:00,attended
AT007306,S0156,G06,quiz,2025-12-27 17:00:00,attended
AT007307,S0161,G06,quiz,2025-12-27 17:00:00,absent
AT007308,S0175,G06,quiz,2025-12-27 17:00:00,attended
AT007309,S0177,G06,quiz,2025-12-27 17:00:00,attended
AT007310,S0187,G06,quiz,2025-12-27 17:00:00,attended
AT007311,S0190,G06,quiz,2025-12-27 17:00:00,attended
AT007312,S0194,G06,quiz,2025-12-27 17:00:00,attended
AT007313,S0215,G06,quiz,2025-12-27 17:00:00,attended
AT007314,S0224,G06,quiz,2025-12-27 17:00:00,absent
AT007315,S0233,G06,quiz,2025-12-27 17:00:00,absent
AT007316,S0236,G06,quiz,2025-12-27 17:00:00,absent
AT007317,S0244,G06,quiz,2025-12-27 17:00:00,attended
AT007318,S0250,G06,quiz,2025-12-27 17:00:00,absent
AT007319,S0271,G06,quiz,2025-12-27 17:00:00,absent
AT007320,S0272,G06,quiz,2025-12-27 17:00:00,attended
AT007321,S0274,G06,quiz,2025-12-27 17:00:00,attended
AT007322,S0275,G06,quiz,2025-12-27 17:00:00,absent
AT007323,S0282,G06,quiz,2025-12-27 17:00:00,absent
AT007324,S0287,G06,quiz,2025-12-27 17:00:00,absent
AT007325,S0291,G06,quiz,2025-12-27 17:00:00,attended
AT007326,S0292,G06,quiz,2025-12-27 17:00:00,attended
AT007327,S0298,G06,quiz,2025-12-27 17:00:00,attended
AT007328,S0302,G06,quiz,2025-12-27 17:00:00,absent
AT007329,S0309,G06,quiz,2025-12-27 17:00:00,attended
AT007330,S0314,G06,quiz,2025-12-27 17:00:00,attended
AT007331,S0327,G06,quiz,2025-12-27 17:00:00,attended
AT007332,S0331,G06,quiz,2025-12-27 17:00:00,attended
AT007333,S0333,G06,quiz,2025-12-27 17:00:00,attended
AT007334,S0340,G06,quiz,2025-12-27 17:00:00,attended
AT007335,S0349,G06,quiz,2025-12-27 17:00:00,attended
AT007336,S0360,G06,quiz,2025-12-27 17:00:00,attended
AT007337,S0361,G06,quiz,2025-12-27 17:00:00,attended
AT007338,S0363,G06,quiz,2025-12-27 17:00:00,absent
AT007339,S0377,G06,quiz,2025-12-27 17:00:00,absent
AT007340,S0386,G06,quiz,2025-12-27 17:00:00,attended
AT007341,S0389,G06,quiz,2025-12-27 17:00:00,attended
AT007342,S0394,G06,quiz,2025-12-27 17:00:00,absent
AT007343,S0429,G06,quiz,2025-12-27 17:00:00,absent
AT007344,S0432,G06,quiz,2025-12-27 17:00:00,attended
AT007345,S0437,G06,quiz,2025-12-27 17:00:00,attended
AT007346,S0439,G06,quiz,2025-12-27 17:00:00,attended
AT007347,S0440,G06,quiz,2025-12-27 17:00:00,attended
AT007348,S0467,G06,quiz,2025-12-27 17:00:00,attended
AT008581,S0006,G07,session,2025-12-03 21:00:00,attended
AT008582,S0013,G07,session,2025-12-03 21:00:00,absent
AT008583,S0036,G07,session,2025-12-03 21:00:00,absent
AT008584,S0038,G07,session,2025-12-03 21:00:00,attended
AT008585,S0042,G07,session,2025-12-03 21:00:00,attended
AT008586,S0067,G07,session,2025-12-03 21:00:00,attended
AT008587,S0069,G07,session,2025-12-03 21:00:00,absent
