record_id,student_id,group_id,session_type,session_datetime,status,source_month,attended_flag
AT002251,S0017,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002252,S0022,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002253,S0043,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002254,S0055,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002255,S0064,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002256,S0075,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002257,S0097,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002258,S0098,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002259,S0100,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002260,S0102,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002261,S0104,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002262,S0124,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002263,S0126,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002264,S0130,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002265,S0133,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002266,S0135,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002267,S0149,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002268,S0163,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002269,S0176,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002270,S0180,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002271,S0182,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002272,S0183,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002273,S0185,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002274,S0186,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002275,S0188,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002276,S0198,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002277,S0199,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002278,S0202,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002279,S0208,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002280,S0218,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002281,S0221,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002282,S0227,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002283,S0247,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002284,S0252,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002285,S0260,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002286,S0261,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002287,S0264,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002288,S0277,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002289,S0281,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002290,S0285,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002291,S0296,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002292,S0317,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002293,S0336,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002294,S0347,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002295,S0352,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002296,S0355,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002297,S0368,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002298,S0369,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002299,S0378,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002300,S0418,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002301,S0424,G02,session,2026-03-26 18:00:00,a,2026-03,False
AT002302,S0457,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002303,S0480,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT002304,S0497,G02,session,2026-03-26 18:00:00,p,2026-03,True
AT003469,S0001,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003470,S0037,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003471,S0045,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003472,S0059,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003473,S0061,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003474,S0079,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003475,S0087,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003476,S0101,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003477,S0107,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003478,S0158,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003479,S0160,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003480,S0164,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003481,S0178,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003482,S0195,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003483,S0197,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003484,S0209,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003485,S0216,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003486,S0225,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003487,S0243,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003488,S0248,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003489,S0249,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003490,S0253,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003491,S0254,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003492,S0267,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003493,S0293,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003494,S0305,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003495,S0308,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003496,S0318,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003497,S0319,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003498,S0323,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003499,S0338,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003500,S0354,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003501,S0358,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003502,S0366,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003503,S0379,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003504,S0388,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003505,S0403,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003506,S0413,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003507,S0417,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003508,S0421,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003509,S0423,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003510,S0435,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003511,S0436,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003512,S0446,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003513,S0450,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003514,S0455,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003515,S0458,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003516,S0459,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003517,S0460,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003518,S0463,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003519,S0466,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003520,S0468,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003521,S0470,G03,session,2026-03-01 17:00:00,a,2026-03,False
AT003522,S0496,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003523,S0498,G03,session,2026-03-01 17:00:00,p,2026-03,True
AT003524,S0001,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003525,S0037,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003526,S0045,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003527,S0059,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003528,S0061,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003529,S0079,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003530,S0087,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003531,S0101,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003532,S0107,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003533,S0158,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003534,S0160,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003535,S0164,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003536,S0178,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003537,S0195,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003538,S0197,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003539,S0209,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003540,S0216,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003541,S0225,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003542,S0243,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003543,S0248,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003544,S0249,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003545,S0253,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003546,S0254,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003547,S0267,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003548,S0293,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003549,S0305,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003550,S0308,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003551,S0318,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003552,S0319,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003553,S0323,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003554,S0338,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003555,S0354,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003556,S0358,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003557,S0366,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003558,S0379,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003559,S0388,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003560,S0403,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003561,S0413,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003562,S0417,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003563,S0421,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003564,S0423,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003565,S0435,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003566,S0436,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003567,S0446,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003568,S0450,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003569,S0455,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003570,S0458,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003571,S0459,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003572,S0460,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003573,S0463,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003574,S0466,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003575,S0468,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003576,S0470,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003577,S0496,G03,session,2026-03-08 17:00:00,a,2026-03,False
AT003578,S0498,G03,session,2026-03-08 17:00:00,p,2026-03,True
AT003579,S0001,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003580,S0037,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003581,S0045,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003582,S0059,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003583,S0061,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003584,S0079,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003585,S0087,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003586,S0101,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003587,S0107,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003588,S0158,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003589,S0160,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003590,S0164,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003591,S0178,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003592,S0195,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003593,S0197,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003594,S0209,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003595,S0216,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003596,S0225,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003597,S0243,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003598,S0248,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003599,S0249,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003600,S0253,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003601,S0254,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003602,S0267,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003603,S0293,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003604,S0305,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003605,S0308,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003606,S0318,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003607,S0319,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003608,S0323,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003609,S0338,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003610,S0354,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003611,S0358,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003612,S0366,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003613,S0379,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003614,S0388,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003615,S0403,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003616,S0413,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003617,S0417,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003618,S0421,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003619,S0423,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003620,S0435,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003621,S0436,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003622,S0446,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003623,S0450,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003624,S0455,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003625,S0458,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003626,S0459,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003627,S0460,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003628,S0463,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003629,S0466,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003630,S0468,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003631,S0470,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003632,S0496,G03,session,2026-03-15 17:00:00,p,2026-03,True
AT003633,S0498,G03,session,2026-03-15 17:00:00,a,2026-03,False
AT003634,S0001,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003635,S0037,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003636,S0045,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003637,S0059,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003638,S0061,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003639,S0079,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003640,S0087,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003641,S0101,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003642,S0107,G03,quiz,2026-03-22 17:00:00,a,2026-03,False
AT003643,S0158,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003644,S0160,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003645,S0164,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003646,S0178,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003647,S0195,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003648,S0197,G03,quiz,2026-03-22 17:00:00,a,2026-03,False
AT003649,S0209,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003650,S0216,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003651,S0225,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003652,S0243,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003653,S0248,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003654,S0249,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003655,S0253,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003656,S0254,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003657,S0267,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003658,S0293,G03,quiz,2026-03-22 17:00:00,a,2026-03,False
AT003659,S0305,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003660,S0308,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003661,S0318,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003662,S0319,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003663,S0323,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003664,S0338,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003665,S0354,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003666,S0358,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003667,S0366,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003668,S0379,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003669,S0388,G03,quiz,2026-03-22 17:00:00,a,2026-03,False
AT003670,S0403,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003671,S0413,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003672,S0417,G03,quiz,2026-03-22 17:00:00,a,2026-03,False
AT003673,S0421,G03,quiz,2026-03-22 17:00:00,a,2026-03,False
AT003674,S0423,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003675,S0435,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003676,S0436,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003677,S0446,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003678,S0450,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003679,S0455,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003680,S0458,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003681,S0459,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003682,S0460,G03,quiz,2026-03-22 17:00:00,a,2026-03,False
AT003683,S0463,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003684,S0466,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003685,S0468,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003686,S0470,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003687,S0496,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003688,S0498,G03,quiz,2026-03-22 17:00:00,p,2026-03,True
AT003689,S0001,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003690,S0037,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003691,S0045,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003692,S0059,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003693,S0061,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003694,S0079,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003695,S0087,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003696,S0101,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003697,S0107,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003698,S0158,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003699,S0160,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003700,S0164,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003701,S0178,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003702,S0195,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003703,S0197,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003704,S0209,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003705,S0216,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003706,S0225,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003707,S0243,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003708,S0248,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003709,S0249,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003710,S0253,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003711,S0254,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003712,S0267,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003713,S0293,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003714,S0305,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003715,S0308,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003716,S0318,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003717,S0319,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003718,S0323,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003719,S0338,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003720,S0354,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003721,S0358,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003722,S0366,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003723,S0379,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003724,S0388,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003725,S0403,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003726,S0413,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003727,S0417,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003728,S0421,G03,session,2026-03-29 17:00:00,a,2026-03,False
AT003729,S0423,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003730,S0435,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003731,S0436,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003732,S0446,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003733,S0450,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003734,S0455,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003735,S0458,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003736,S0459,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003737,S0460,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003738,S0463,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003739,S0466,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003740,S0468,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003741,S0470,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003742,S0496,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT003743,S0498,G03,session,2026-03-29 17:00:00,p,2026-03,True
AT005084,S0007,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005085,S0008,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005086,S0012,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005087,S0019,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005088,S0026,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005089,S0027,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005090,S0033,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005091,S0039,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005092,S0044,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005093,S0047,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005094,S0062,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005095,S0063,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005096,S0068,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005097,S0076,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005098,S0078,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005099,S0080,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005100,S0081,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005101,S0086,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005102,S0089,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005103,S0092,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005104,S0099,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005105,S0103,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005106,S0109,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005107,S0113,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005108,S0119,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005109,S0120,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005110,S0132,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005111,S0151,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005112,S0172,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005113,S0184,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005114,S0189,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005115,S0191,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005116,S0193,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005117,S0205,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005118,S0222,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005119,S0230,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005120,S0241,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005121,S0258,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005122,S0270,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005123,S0280,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005124,S0295,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005125,S0316,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005126,S0321,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005127,S0328,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005128,S0341,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005129,S0342,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005130,S0351,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005131,S0357,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005132,S0359,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005133,S0371,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005134,S0391,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005135,S0393,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005136,S0396,G04,session,2026-03-07 16:00:00,p,2026-03,True
AT005137,S0397,G04,session,2026-03-07 16:00:00,a,2026-03,False
AT005138,S0398,G04,session,2026-03-07 16:00:00,p,2026-03,True
